DEPTH,ABDCQF01,ABDCQF02,ABDCQF03,ABDCQF04,BS,CALI,DRHO,DT,DTS,GR,NBGRCFM,NPHI,PEF,RACEHM,RACELM,RD,RHOB,RM,ROP,RPCEHM,RPCELM,RT
1054.5,,,,,26.0,,,,,7.0699,,,,,,0.8075,,0.8537,78.1981,,,
1054.6,,,,,26.0,,,,,7.0114,,,,,,0.8052,,0.8448,78.5734,,,
1054.7,,,,,26.0,,,,,6.3663,,,,,,0.8038,,0.8481,78.9488,,,
1054.8,,,,,26.0,,,,,6.1739,,,,,,0.8027,,0.8416,79.3225,,,
1054.9,,,,,26.0,,,,,6.3029,,,,,,0.7984,,0.8279,79.4259,,,
1055.0,,,,,26.0,,,,,6.2989,,,,,,0.7937,,0.8098,79.5292,,,
1055.1,,,,,26.0,,,,,6.3461,,,,,,0.7931,,0.805,79.6329,,,
1055.2,,,,,26.0,,,,,6.0333,,,,,,0.7978,,0.8114,79.7906,,,
1055.3,,,,,26.0,,,,,5.9494,,,,,,0.8029,,0.8193,79.9483,,,
1055.4,,,,,26.0,,,,,6.8408,,,,,,0.8049,,0.8236,80.1058,,,
1055.5,,,,,26.0,,,,,6.6803,,,,,,0.8092,,0.8334,80.2492,,,
1055.6,,,,,26.0,,,,,6.6942,,,,,,0.8117,,0.8426,80.3925,,,
1055.7,,,,,26.0,,,,,6.8391,,,,,,0.8098,,0.8352,80.5525,,,
1055.8,,,,,26.0,,,,,6.9798,,,,,,0.8069,,0.8167,83.5732,,,
1055.9,,,,,26.0,,,,,7.4784,,,,,,0.81,,0.8155,86.5939,,,
1056.0,,,,,26.0,,,,,7.7912,,,,,,0.8142,,0.8269,89.5797,,,
1056.1,,,,,26.0,,,,,7.3022,,,,,,0.8179,,0.8403,86.5338,,,
1056.2,,,,,26.0,,,,,6.6978,,,,,,0.8211,,0.8553,83.4879,,,
1056.3,,,,,26.0,,,,,7.4385,,,,,,0.8219,,0.8681,80.4596,,,
1056.4,,,,,26.0,,,,,7.6163,,,,,,0.8219,,0.8899,80.4627,,,
1056.5,,,,,26.0,,,,,7.4411,,,,,,0.823,,0.9043,80.4658,,,
1056.6,,,,,26.0,,,,,7.9241,,,,,,0.8232,,0.9053,80.469,,,
1056.7,,,,,26.0,,,,,8.1833,,,,,,0.8184,,0.8891,80.4722,,,
1056.8,,,,,26.0,,,,,7.5384,,,,,,0.8103,,0.8551,80.4754,,,
1056.9,,,,,26.0,,,,,7.2804,,,,,,0.8033,,0.84,80.4789,,,
1057.0,,,,,26.0,,,,,6.9987,,,,,,0.8019,,0.8482,80.5229,,,
1057.1,,,,,26.0,,,,,7.2709,,,,,,0.8001,,0.8692,80.5671,,,
1057.2,,,,,26.0,,,,,6.8659,,,,,,0.7991,,0.8817,80.6074,,,
1057.3,,,,,26.0,,,,,7.6921,,,,,,0.8038,,0.8884,79.9968,,,
1057.4,,,,,26.0,,,,,7.8685,,,,,,0.8149,,0.9041,79.3863,,,
1057.5,,,,,26.0,,,,,8.4052,,,,,,0.8209,,0.9137,78.7823,,,
1057.6,,,,,26.0,,,,,8.6328,,,,,,0.8297,,0.9106,79.328,,,
1057.7,,,,,26.0,,,,,8.0021,,,,,,0.8342,,0.9083,79.8737,,,
1057.8,,,,,26.0,,,,,7.3132,,,,,,0.8411,,0.913,80.4165,,,
1057.9,,,,,26.0,,,,,6.4807,,,,,,0.8508,,0.9328,80.4593,,,
1058.0,,,,,26.0,,,,,6.0641,,,,,,0.8667,,0.949,80.502,,,
1058.1,,,,,26.0,,,,,6.1092,,,,,,0.8978,,1.0123,80.5446,,,
1058.2,,,,,26.0,,,,,6.445,,,,,,0.9016,,1.0078,80.5477,,,
1058.3,,,,,26.0,,,,,6.041,,,,,,0.8595,,0.9188,80.5509,,,
1058.4,,,,,26.0,,,,,5.587,,,,,,0.8108,,0.8518,80.5387,,,
1058.5,,,,,26.0,,,,,5.2883,,,,,,0.7819,,0.8505,77.8795,,,
1058.6,,,,,26.0,,,,,5.3358,,,,,,0.7636,,0.8724,75.2203,,,
1058.7,,,,,26.0,,,,,5.4967,,,,,,0.7516,,0.9102,72.4586,,,
1058.8,,,,,26.0,,,,,5.4329,,,,,,0.747,,0.9442,51.9942,,,
1058.9,,,,,26.0,,,,,5.6493,,,,,,0.7451,,0.9644,31.5299,,,
1059.0,,,,,26.0,,,,,5.6962,,,,,,0.7484,,0.9655,11.1912,,,
1059.1,,,,,26.0,,,,,5.3951,,,,,,0.7542,,0.9241,12.5245,,,
1059.2,,,,,26.0,,,,,5.7354,,,,,,0.7667,,0.8913,13.8577,,,
1059.3,,,,,26.0,,,,,5.9286,,,,,,0.7862,,0.9055,15.1954,,,
1059.4,,,,,26.0,,,,,6.177,,,,,,0.8022,,0.9084,17.294,,,
1059.5,,,,,26.0,,,,,6.0525,,,,,,0.8184,,0.9108,19.3926,,,
1059.6,,,,,26.0,,,,,6.4593,,,,,,0.8464,,1.0177,21.4856,,,
1059.7,,,,,26.0,,,,,6.697,,,,,,0.8698,,1.1259,22.6137,,,
1059.8,,,,,26.0,,,,,6.7175,,,,,,0.8829,,1.1583,23.7417,,,
1059.9,,,,,26.0,,,,,7.1912,,,,,,0.8719,,1.1248,24.8673,,,
1060.0,,,,,26.0,,,,,6.6693,,,,,,0.8286,,0.9675,25.5801,,,
1060.1,,,,,26.0,,,,,6.7679,,,,,,0.7678,,0.7775,26.2929,,,
1060.2,,,,,26.0,,,,,5.6265,,,,,,0.7159,,0.6621,27.0089,,,
1060.3,,,,,26.0,,,,,5.3269,,,,,,0.6765,,0.5792,28.2547,,,
1060.4,,,,,26.0,,,,,4.2732,,,,,,0.6724,,0.5736,29.5005,,,
1060.5,,,,,26.0,,,,,4.7023,,,,,,0.7071,,0.6578,30.7056,,,
1060.6,,,,,26.0,,,,,5.4822,,,,,,0.7535,,0.7982,24.8728,,,
1060.7,,,,,26.0,,,,,5.7036,,,,,,0.8035,,0.9574,19.04,,,
1060.8,,,,,26.0,,,,,6.5031,,,,,,0.8466,,1.1701,13.2588,,,
1060.9,,,,,26.0,,,,,6.5918,,,,,,0.8653,,1.2576,16.3882,,,
1061.0,,,,,26.0,,,,,7.7603,,,,,,0.8714,,1.3048,19.5176,,,
1061.1,,,,,26.0,,,,,7.9735,,,,,,0.8787,,1.3149,22.6516,,,
1061.2,,,,,26.0,,,,,8.1125,,,,,,0.8897,,1.2609,26.5686,,,
1061.3,,,,,26.0,,,,,7.9717,,,,,,0.8962,,1.2491,30.4857,,,
1061.4,,,,,26.0,,,,,7.9803,,,,,,0.9057,,1.2918,34.3944,,,
1061.5,,,,,26.0,,,,,8.3048,,,,,,0.9144,,1.3327,36.8784,,,
1061.6,,,,,26.0,,,,,8.4428,,,,,,0.9284,,1.3539,39.3623,,,
1061.7,,,,,26.0,,,,,9.0263,,,,,,0.9291,,1.3402,41.8368,,,
1061.8,,,,,26.0,,,,,9.782,,,,,,0.9097,,1.2381,42.6702,,,
1061.9,,,,,26.0,,,,,8.8058,,,,,,0.8911,,1.1464,43.5036,,,
1062.0,,,,,26.0,,,,,8.2341,,,,,,0.8532,,0.9638,44.3292,,,
1062.1,,,,,26.0,,,,,9.2037,,,,,,0.8007,,0.7872,43.81,,,
1062.2,,,,,26.0,,,,,7.7663,,,,,,0.7712,,0.7194,43.2907,,,
1062.3,,,,,26.0,,,,,6.7145,,,,,,0.7504,,0.6875,42.7715,,,
1062.4,,,,,26.0,,,,,6.0465,,,,,,0.7284,,0.6423,42.25,,,
1062.5,,,,,26.0,,,,,6.1056,,,,,,0.6999,,0.596,41.7284,,,
1062.6,,,,,26.0,,,,,6.4243,,,,,,0.6862,,0.5882,41.2078,,,
1062.7,,,,,26.0,,,,,6.8921,,,,,,0.675,,0.5879,40.8419,,,
1062.8,,,,,26.0,,,,,7.1337,,,,,,0.6802,,0.6143,40.476,,,
1062.9,,,,,26.0,,,,,7.2246,,,,,,0.673,,0.645,40.1124,,,
1063.0,,,,,26.0,,,,,7.3704,,,,,,0.6768,,0.6702,40.1333,,,
1063.1,,,,,26.0,,,,,7.4823,,,,,,0.6922,,0.7123,40.1543,,,
1063.2,,,,,26.0,,,,,7.1941,,,,,,0.7044,,0.7466,40.1751,,,
1063.3,,,,,26.0,,,,,6.9345,,,,,,0.7064,,0.7889,40.154,,,
1063.4,,,,,26.0,,,,,7.5811,,,,,,0.7115,,0.7937,40.1328,,,
1063.5,,,,,26.0,,,,,8.8209,,,,,,0.7154,,0.8079,40.1119,,,
1063.6,,,,,26.0,,,,,7.8534,,,,,,0.7233,,0.8441,40.1329,,,
1063.7,,,,,26.0,,,,,7.5328,,,,,,0.74,,0.8819,40.1539,,,
1063.8,,,,,26.0,,,,,7.7551,,,,,,0.7318,,0.8529,40.1748,,,
1063.9,,,,,26.0,,,,,7.1751,,,,,,0.71,,0.7763,40.1814,,,
1064.0,,,,,26.0,,,,,7.4732,,,,,,0.7113,,0.7142,40.1879,,,
1064.1,,,,,26.0,,,,,8.7411,,,,,,0.7169,,0.6872,40.1945,,,
1064.2,,,,,26.0,,,,,8.6809,,,,,,0.7433,,0.7305,40.2004,,,
1064.3,,,,,26.0,,,,,8.5423,,,,,,0.7595,,0.7499,40.2062,,,
1064.4,,,,,26.0,,,,,8.4139,,,,,,0.7775,,0.7532,40.2183,,,
1064.5,,,,,26.0,,,,,8.7128,,,,,,0.7694,,0.7257,41.2915,,,
1064.6,,,,,26.0,,,,,8.4906,,,,,,0.768,,0.6992,42.3647,,,
1064.7,,,,,26.0,,,,,8.263,,,,,,0.7643,,0.6898,43.4402,,,
1064.8,,,,,26.0,,,,,9.8619,,,,,,0.7654,,0.7114,44.9212,,,
1064.9,,,,,26.0,,,,,11.3549,,,,,,0.7841,,0.722,46.4023,,,
1065.0,,,,,26.0,,,,,11.4344,,,,,,0.8049,,0.7542,47.8803,,,
1065.1,,,,,26.0,,,,,12.7855,,,,,,0.8301,,0.7816,48.8403,,,
1065.2,,,,,26.0,,,,,15.5355,,,,,,0.8983,,0.8976,49.8003,,,
1065.3,,,,,26.0,,,,,14.4704,,,,,,0.9792,,1.0727,50.7235,,,
1065.4,,,,,26.0,,,,,13.2184,,,,,,1.0222,,1.2276,45.2831,,,
1065.5,,,,,26.0,,,,,12.4413,,,,,,0.9791,,1.1436,39.8427,,,
1065.6,,,,,26.0,,,,,12.2164,,,,,,0.9041,,0.961,34.4342,,,
1065.7,,,,,26.0,,,,,13.8744,,,,,,0.8454,,0.8021,34.5264,,,
1065.8,,,,,26.0,,,,,12.7875,,,,,,0.7799,,0.6971,34.6187,,,
1065.9,,,,,26.0,,,,,12.4633,,,,,,0.7442,,0.6654,34.7263,,,
1066.0,,,,,26.0,,,,,10.4084,,,,,,0.7348,,0.6561,37.4759,,,
1066.1,,,,,26.0,,,,,10.3618,,,,,,0.7287,,0.6682,40.2255,,,
1066.2,,,,,26.0,,,,,11.2654,,,,,,0.738,,0.6871,42.9746,,,
1066.3,,,,,26.0,,,,,13.7534,,,,,,0.7506,,0.7245,45.6433,,,
1066.4,,,,,26.0,,,,,15.4039,,,,,,0.761,,0.7503,48.3121,,,
1066.5,,,,,26.0,,,,,15.5691,,,,,,0.7622,,0.7583,50.9808,,,
1066.6,,,,,26.0,,,,,16.661,,,,,,0.7546,,0.7417,53.6495,,,
1066.7,,,,,26.0,,,,,17.3063,,,,,,0.7429,,0.7287,56.3183,,,
1066.8,,,,,26.0,,,,,17.9976,,,,,,0.7376,,0.712,58.9736,,,
1066.9,,,,,26.0,,,,,19.5316,,,,,,0.7319,,0.693,59.328,,,
1067.0,,,,,26.0,,,,,21.1682,,,,,,0.7319,,0.686,59.6824,,,
1067.1,,,,,26.0,,,,,21.7114,,,,,,0.7264,,0.6761,60.0347,,,
1067.2,,,,,26.0,,,,,24.0907,,,,,,0.7394,,0.6962,60.0201,,,
1067.3,,,,,26.0,,,,,26.0368,,,,,,0.7569,,0.725,60.0054,,,
1067.4,,,,,26.0,,,,,27.0361,,,,,,0.7797,,0.7658,59.9911,,,
1067.5,,,,,26.0,,,,,31.7938,,,,,,0.7891,,0.8047,60.0331,,,
1067.6,,,,,26.0,,,,,36.9925,,,,,,0.7984,,0.8431,60.0751,,,
1067.7,,,,,26.0,,,,,40.6306,,,,,,0.7924,,0.7886,60.1167,,,
1067.8,,,,,26.0,,,,,43.2086,,,,,,0.7903,,0.7699,60.0961,,,
1067.9,,,,,26.0,,,,,45.4909,,,,,,0.7803,,0.7644,60.0754,,,
1068.0,,,,,26.0,,,,,46.7593,,,,,,0.7678,,0.7697,60.055,,,
1068.1,,,,,26.0,,,,,46.6787,,,,,,0.8055,,0.848,60.0737,,,
1068.2,,,,,26.0,,,,,47.4134,,,,,,0.8155,,0.913,60.0924,,,
1068.3,,,,,26.0,,,,,47.4873,,,,,,0.8264,,0.929,60.1124,,,
1068.4,,,,,26.0,,,,,49.3282,,,,,,0.8309,,0.8912,60.3572,,,
1068.5,,,,,26.0,,,,,50.2643,,,,,,0.8482,,0.8765,60.6019,,,
1068.6,,,,,26.0,,,,,49.8406,,,,,,0.8774,,0.9188,60.8555,,,
1068.7,,,,,26.0,,,,,48.874,,,,,,0.9013,,0.9505,62.6333,,,
1068.8,,,,,26.0,,,,,47.1617,,,,,,0.9664,,1.0128,64.4111,,,
1068.9,,,,,26.0,,,,,47.3505,,,,,,1.0187,,1.0777,66.1766,,,
1069.0,,,,,26.0,,,,,51.8594,,,,,,1.0931,,1.2091,65.8084,,,
1069.1,,,,,26.0,,,,,52.4131,,,,,,1.212,,1.3818,65.4403,,,
1069.2,,,,,26.0,,,,,53.1659,,,,,,1.353,,1.5247,65.0174,,,
1069.3,,,,,26.0,,,,,53.584,,,,,,1.3837,,1.5428,55.1633,,,
1069.4,,,,,26.0,,,,,53.6496,,,,,,1.4336,,1.5056,45.3092,,,
1069.5,,,,,26.0,,,,,57.2993,,,,,,1.4609,,1.5615,35.4693,,,
1069.6,,,,,26.0,,,,,54.7593,,,,,,1.5012,,1.5752,28.0955,,,
1069.7,,,,,26.0,,,,,55.5109,,,,,,1.5261,,1.5773,20.7216,,,
1069.8,,,,,26.0,,,,,55.5921,,,,,,1.5307,,1.5261,13.3777,,,
1069.9,,,,,26.0,,,,,55.0854,,,,,,1.5474,,1.5716,11.1966,,,
1070.0,,,,,26.0,,,,,56.3222,,,,,,1.5463,,1.5962,9.0155,,,
1070.1,,,,,26.0,,,,,53.3674,,,,,,1.6029,,1.6728,6.8493,,,
1070.2,,,,,26.0,,,,,55.055,,,,,,1.6493,,1.6964,7.2524,,,
1070.3,,,,,26.0,,,,,56.7983,,,,,,1.6549,,1.7194,7.6554,,,
1070.4,,,,,26.0,,,,,56.114,,,,,,1.682,,1.7415,8.058,,,
1070.5,,,,,26.0,,,,,54.3157,,,,,,1.6563,,1.7624,8.3906,,,
1070.6,,,,,26.0,,,,,54.985,,,,,,1.6766,,1.7189,8.7232,,,
1070.7,,,,,26.0,,,,,55.4407,,,,,,1.6847,,1.7069,9.0556,,,
1070.8,,,,,26.0,,,,,57.2345,,,,,,1.7029,,1.7068,9.3481,,,
1070.9,,,,,26.0,,,,,53.8039,,,,,,1.681,,1.6972,9.6406,,,
1071.0,,,,,26.0,,,,,53.2999,,,,,,1.6671,,1.6937,9.9299,,,
1071.1,,,,,26.0,,,,,52.6961,,,,,,1.6515,,1.7021,9.6854,,,
1071.2,,,,,26.0,,,,,52.0242,,,,,,1.634,,1.6596,9.4409,,,
1071.3,,,,,26.0,,,,,51.3634,,,,,,1.6524,,1.685,9.1953,,,
1071.4,,,,,26.0,,,,,52.2391,,,,,,1.6515,,1.6733,8.7737,,,
1071.5,,,,,26.0,,,,,51.7903,,,,,,1.6233,,1.6839,8.3521,,,
1071.6,,,,,26.0,,,,,51.4601,,,,,,1.6158,,1.6535,7.9294,,,
1071.7,,,,,26.0,,,,,49.4832,,,,,,1.6164,,1.6701,7.3198,,,
1071.8,,,,,26.0,,,,,48.818,,,,,,1.5994,,1.6438,6.7101,,,
1071.9,,,,,26.0,,,,,51.0538,,,,,,1.6029,,1.621,6.1026,,,
1072.0,,,,,26.0,,,,,49.7055,,,,,,1.6164,,1.635,5.851,,,
1072.1,,,,,26.0,,,,,51.7325,,,,,,1.6008,,1.67,5.5994,,,
1072.2,,,,,26.0,,,,,53.5926,,,,,,1.5905,,1.6661,5.3488,,,
1072.3,,,,,26.0,,,,,49.4738,,,,,,1.5918,,1.6833,5.2757,,,
1072.4,,,,,26.0,,,,,48.3354,,,,,,1.5625,,1.6183,5.2027,,,
1072.5,,,,,26.0,,,,,47.1477,,,,,,1.593,,1.6058,5.1296,,,
1072.6,,,,,26.0,,,,,46.0646,,,,,,1.5782,,1.551,5.0544,,,
1072.7,,,,,26.0,,,,,48.8088,,,,,,1.5895,,1.6283,4.9792,,,
1072.8,,,,,26.0,,,,,49.0462,,,,,,1.5868,,1.6547,4.9056,,,
1072.9,,,,,26.0,,,,,50.3059,,,,,,1.6271,,1.6314,5.1136,,,
1073.0,,,,,26.0,,,,,51.0891,,,,,,1.6241,,1.7048,5.3215,,,
1073.1,,,,,26.0,,,,,50.9359,,,,,,1.619,,1.698,5.5302,,,
1073.2,,,,,26.0,,,,,53.0004,,,,,,1.6226,,1.7242,5.8525,,,
1073.3,,,,,26.0,,,,,53.3996,,,,,,1.6332,,1.6659,6.1749,,,
1073.4,,,,,26.0,,,,,50.0829,,,,,,1.6407,,1.7237,6.494,,,
1073.5,,,,,26.0,,,,,51.227,,,,,,1.6539,,1.7424,6.2702,,,
1073.6,,,,,26.0,,,,,51.869,,,,,,1.6486,,1.7351,6.0464,,,
1073.7,,,,,26.0,,,,,51.5106,,,,,,1.6589,,1.7457,5.8246,,,
1073.8,,,,,26.0,,,,,51.4799,,,,,,1.668,,1.7682,5.9511,,,
1073.9,,,,,26.0,,,,,53.6842,,,,,,1.6756,,1.7852,6.0777,,,
1074.0,,,,,26.0,,,,,56.6476,,,,,,1.6991,,1.8453,6.2045,,,
1074.1,,,,,26.0,,,,,56.3632,,,,,,1.7134,,1.8852,6.3731,,,
1074.2,,,,,26.0,,,,,52.9158,,,,,,1.6707,,1.7586,6.5417,,,
1074.3,,,,,26.0,,,,,51.5377,,,,,,1.6005,,1.6168,6.7114,,,
1074.4,,,,,26.0,,,,,49.8438,,,,,,1.6602,,1.6694,7.0812,,,
1074.5,,,,,26.0,,,,,50.6388,,,,,,1.6719,,1.6872,7.451,,,
1074.6,,,,,26.0,,,,,51.7214,,,,,,1.6789,,1.6972,7.8212,,,
1074.7,,,,,26.0,,,,,52.2793,,,,,,1.6673,,1.7308,8.2601,,,
1074.8,,,,,26.0,,,,,51.7129,,,,,,1.6924,,1.7576,8.699,,,
1074.9,,,,,26.0,,,,,52.8563,,,,,,1.6776,,1.7457,9.1365,,,
1075.0,,,,,26.0,,,,,53.6635,,,,,,1.7054,,1.7684,9.3242,,,
1075.1,,,,,26.0,,,,,51.2831,,,,,,1.7006,,1.7625,9.5118,,,
1075.2,,,,,26.0,,,,,46.477,,,,,,1.6989,,1.7279,9.6981,,,
1075.3,,,,,26.0,,,,,43.0516,,,,,,1.6858,,1.7611,9.6569,,,
1075.4,,,,,26.0,,,,,42.3641,,,,,,1.7479,,1.7208,9.6157,,,
1075.5,,,,,26.0,,,,,40.2632,,,,,,1.6861,,1.7815,9.572,,,
1075.6,,,,,26.0,,,,,40.5228,,,,,,1.6873,,1.7742,9.1231,,,
1075.7,,,,,26.0,,,,,40.777,,,,,,1.6885,,1.7668,8.6742,,,
1075.8,,,,,26.0,,,,,40.1182,,,,,,1.6887,,1.7345,8.2275,,,
1075.9,,,,,26.0,,,,,41.02,,,,,,1.7185,,1.7693,8.1807,,,
1076.0,,,,,26.0,,,,,40.0052,,,,,,1.7192,,1.7798,8.1338,,,
1076.1,,,,,26.0,,,,,38.5332,,,,,,1.707,,1.6122,8.0861,,,
1076.2,,,,,26.0,,,,,38.0529,,,,,,1.6948,,1.7982,7.8901,,,
1076.3,,,,,26.0,,,,,39.4116,,,,,,1.7275,,1.7978,7.6941,,,
1076.4,,,,,26.0,,,,,40.6798,,,,,,1.7285,,1.7836,7.4986,,,
1076.5,,,,,26.0,,,,,38.5533,,,,,,1.757,,1.9084,7.4134,,,
1076.6,,,,,26.0,,,,,36.3559,,,,,,1.7839,,1.9676,7.3282,,,
1076.7,,,,,26.0,,,,,36.016,,,,,,1.7523,,1.8975,7.2422,,,
1076.8,,,,,26.0,,,,,38.1952,,,,,,1.7215,,1.7903,7.0305,,,
1076.9,,,,,26.0,,,,,39.1323,,,,,,1.6771,,1.7411,6.8188,,,
1077.0,,,,,26.0,,,,,39.6346,,,,,,1.6862,,1.7505,6.6072,,,
1077.1,,,,,26.0,,,,,39.4328,,,,,,1.6869,,1.7593,6.417,,,
1077.2,,,,,26.0,,,,,39.251,,,,,,1.6998,,1.7429,6.2268,,,
1077.3,,,,,26.0,,,,,42.4451,,,,,,1.703,,1.7338,6.0354,,,
1077.4,,,,,26.0,,,,,44.8279,,,,,,1.7,,1.7328,5.6327,,,
1077.5,,,,,26.0,,,,,48.2611,,,,,,1.6977,,1.7589,5.2301,,,
1077.6,,,,,26.0,,,,,53.0762,,,,,,1.6838,,1.7235,4.8302,,,
1077.7,,,,,26.0,,,,,57.7951,,,,,,1.684,,1.7192,4.9163,,,
1077.8,,,,,26.0,,,,,55.6552,,,,,,1.654,,1.6679,5.0023,,,
1077.9,,,,,26.0,,,,,54.753,,,,,,1.6622,,1.5987,5.0972,,,
1078.0,,,,,26.0,,,,,55.6681,,,,,,1.6128,,1.5762,6.7179,,,
1078.1,,,,,26.0,,,,,56.4776,,,,,,1.6077,,1.5865,8.3385,,,
1078.2,,,,,26.0,,,,,59.2447,,,,,,1.6392,,1.6215,9.9601,,,
1078.3,,,,,26.0,,,,,58.2212,,,,,,1.6958,,1.7309,11.7317,,,
1078.4,,,,,26.0,,,,,59.0457,,,,,,1.7,,1.7496,13.5034,,,
1078.5,,,,,26.0,,,,,61.9456,,,,,,1.734,,1.774,15.2745,,,
1078.6,,,,,26.0,,,,,60.5567,,,,,,1.7209,,1.7971,16.9396,,,
1078.7,,,,,26.0,,,,,60.2335,,,,,,1.7264,,1.7821,18.6047,,,
1078.8,,,,,26.0,,,,,60.6036,,,,,,1.7458,,1.7892,20.2658,,,
1078.9,,,,,26.0,,,,,57.1541,,,,,,1.7451,,1.8,21.2317,,,
1079.0,,,,,26.0,,,,,55.6711,,,,,,1.7626,,1.8305,22.1976,,,
1079.1,,,,,26.0,,,,,56.4961,,,,,,1.745,,1.737,23.158,,,
1079.2,,,,,26.0,,,,,58.4765,,,,,,1.7536,,1.7689,23.1783,,,
1079.3,,,,,26.0,,,,,57.0769,,,,,,1.7856,,1.7873,23.1986,,,
1079.4,,,,,26.0,,,,,56.4338,,,,,,1.7557,,1.8305,23.2194,,,
1079.5,,,,,26.0,,,,,56.8288,,,,,,1.7669,,1.7948,23.3323,,,
1079.6,,,,,26.0,,,,,54.4715,,,,,,1.767,,1.8232,23.4452,,,
1079.7,,,,,26.0,,,,,54.7694,,,,,,1.7847,,1.7624,23.5583,,,
1079.8,,,,,26.0,,,,,52.9767,,,,,,1.7359,,1.7741,23.729,,,
1079.9,,,,,26.0,,,,,53.1894,,,,,,1.7609,,1.811,23.8997,,,
1080.0,,,,,26.0,,,,,56.0091,,,,,,1.7423,,1.7575,24.0689,,,
1080.1,,,,,26.0,,,,,55.5789,,,,,,1.713,,1.8079,24.0026,,,
1080.2,,,,,26.0,,,,,55.1023,,,,,,1.7451,,1.8091,23.9363,,,
1080.3,,,,,26.0,,,,,53.0397,,,,,,1.7703,,1.7528,23.8676,,,
1080.4,,,,,26.0,,,,,53.6067,,,,,,1.7541,,1.7183,23.4051,,,
1080.5,,,,,26.0,,,,,55.4512,,,,,,1.7422,,1.7218,22.9426,,,
1080.6,,,,,26.0,,,,,56.3601,,,,,,1.6959,,1.8491,22.4789,,,
1080.7,,,,,26.0,,,,,56.9655,,,,,,1.7104,,1.7367,21.8091,,,
1080.8,,,,,26.0,,,,,54.252,,,,,,1.7233,,1.722,21.1394,,,
1080.9,,,,,26.0,,,,,54.4401,,,,,,1.7096,,1.7737,20.4729,,,
1081.0,,,,,26.0,,,,,54.8275,,,,,,1.7231,,1.7411,20.3488,,,
1081.1,,,,,26.0,,,,,54.267,,,,,,1.672,,1.7634,20.2248,,,
1081.2,,,,,26.0,,,,,53.5067,,,,,,1.6876,,1.6959,20.1019,,,
1081.3,,,,,26.0,,,,,52.4226,,,,,,1.6671,,1.7037,20.181,,,
1081.4,,,,,26.0,,,,,49.682,,,,,,1.658,,1.642,20.26,,,
1081.5,,,,,26.0,,,,,48.8434,,,,,,1.6843,,1.595,20.3408,,,
1081.6,,,,,26.0,,,,,50.9195,,,,,,1.6355,,1.7024,20.7357,,,
1081.7,,,,,26.0,,,,,52.1917,,,,,,1.6554,,1.5906,21.1305,,,
1081.8,,,,,26.0,,,,,51.5247,,,,,,1.6424,,1.6444,21.5258,,,
1081.9,,,,,26.0,,,,,49.0762,,,,,,1.66,,1.6576,21.9969,,,
1082.0,,,,,26.0,,,,,45.8185,,,,,,1.6408,,1.6466,22.4681,,,
1082.1,,,,,26.0,,,,,35.3147,,,,,,1.6429,,1.6545,22.9385,,,
1082.2,,,,,26.0,,,,,31.6268,,,,,,1.6175,,1.6087,23.2805,,,
1082.3,,,,,26.0,,,,,29.1554,,,,,,1.6429,,1.6319,23.6226,,,
1082.4,,,,,26.0,,,,,27.7895,,,,,,1.6125,,1.6744,23.9675,,,
1082.5,,,,,26.0,,,,,26.6612,,,,,,1.5618,,1.5757,24.8137,,,
1082.6,,,,,26.0,,,,,26.39,,,,,,1.6033,,1.6138,25.66,,,
1082.7,,,,,26.0,,,,,25.039,,,,,,1.5234,,1.5251,26.5094,,,
1082.8,,,,,26.0,,,,,23.9368,,,,,,1.5478,,1.5066,27.9209,,,
1082.9,,,,,26.0,,,,,23.4231,,,,,,1.4997,,1.4795,29.3324,,,
1083.0,,,,,26.0,,,,,23.3123,,,,,,1.4784,,1.461,30.7437,,,
1083.1,,,,,26.0,,,,,22.217,,,,,,1.4858,,1.4426,32.1133,,,
1083.2,,,,,26.0,,,,,22.4781,,,,,,1.485,,1.4658,33.483,,,
1083.3,,,,,26.0,,,,,23.7615,,,,,,1.4933,,1.4938,34.8487,,,
1083.4,,,,,26.0,,,,,27.0149,,,,,,1.5348,,1.683,35.5393,,,
1083.5,,,,,26.0,,,,,30.4302,,,,,,1.5367,,1.6669,36.2299,,,
1083.6,,,,,26.0,,,,,36.5962,,,,,,1.5072,,1.4379,36.9186,,,
1083.7,,,,,26.0,,,,,50.5077,,,,,,1.4994,,1.5302,37.2839,,,
1083.8,,,,,26.0,,,,,54.025,,,,,,1.5528,,1.6382,37.6492,,,
1083.9,,,,,26.0,,,,,51.5452,,,,,,1.4938,,1.5745,38.0128,,,
1084.0,,,,,26.0,,,,,46.344,,,,,,1.5183,,1.5748,38.0759,,,
1084.1,,,,,26.0,,,,,39.7446,,,,,,1.5382,,1.5127,38.1391,,,
1084.2,,,,,26.0,,,,,31.9534,,,,,,1.5286,,1.568,38.1996,,,
1084.3,,,,,26.0,,,,,27.9197,,,,,,1.5269,,1.5538,37.8226,,,
1084.4,,,,,26.0,,,,,29.3504,,,,,,1.5331,,1.5642,37.4457,,,
1084.5,,,,,26.0,,,,,32.6048,,,,,,1.5313,,1.5552,37.0672,,,
1084.6,,,,,26.0,,,,,31.6457,,,,,,1.5306,,1.5709,36.4196,,,
1084.7,,,,,26.0,,,,,29.5068,,,,,,1.5174,,1.5397,35.7721,,,
1084.8,,,,,26.0,,,,,28.3594,,,,,,1.5032,,1.5334,35.1248,,,
